ID	Formula	MW_x	Purity	PO	MW_salt	Box_ID	Well	Barcode	Amount_mg	Smile	compound_name	Salt_Name	Salt_ratio	canonical_smiles	isomeric_smiles	monoisotopic_mass	Source Plate Barcode	Source Well	well_location	Transfer Volume	Unit [nL]	plate_id	Source Plate Type	Source Plate Name	Destination Plate Name	Stock concentration	Unit[mM]	VESSELPOSITION	Solvent	MW_y	Transfer	unique_sample_id	WellNumber	WellLetter	Cxsmiles	smiles	Catalog ID	PLATE_ID	V, µL	Conc, mM	Salt smiles	Salt_name	Stereochem.data	Geometric.isomer	MW_x.1	SAMPLEIDDISPLAY	Structure [idcode]	Molecule Name	ORDERING NUMBER	MOLPORTID	SUPPLIER NAME	CATALOG NUMBER	MOL WEIGHT TOTAL	MOL WEIGHT PARRENT	MOL WEIGHT NORMAL	MOL FORMULA	QUANTITY	QUANTITY MEASURE	STEREOCHEMISTRY	PURITY CLASSIFIED	PO NUMBER FROM CLIENT	BOX_NAME	BOX_ROW	BOX_COLUMN	VIAL_BARCODE	AMOUNT_IN_VIAL	AMOUNT_IN_VIAL_MEASURE	QUALITY CONTROL	COMPOUND STATE	PARRENT RATIO	MOL WEIGHT SALT	SALT RATIO	SALT DATA	MW	SMILES	VOLUME_IN_VIAL	VOLUME_UNIT	CONCENTRATION, mM	NOTES	IUPAC	Barcode rack	Barcode vial	Position	m(mg)	c mM	V(DMSO)	Unnamed: 28
	C12H16ClNO2	241.7139	94.6	92.7/22	36.4609		A34				1-methyl-4-phenylpyrrolidine-3-carboxylic acid hydrochloride		1.0				1560045-Y5.25-A02	A34	N14	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	326.0	DMSO	205.110279		pluskal_enammol_5002_N14_id	14	N	Cl.CN1CC(C(C1)C=2C=CC=CC2)C(=O)O	Cl.CN1CC(C(C1)C=2C=CC=CC2)C(=O)O	Z2238720470	1560045-Y5.25-A02	5,25	100.0	Cl	Hydrochloric Acid	Diastereomeric mixture	Unknown	205.110279	Z2238720470																																									
	C9H10FNO2	183.1796	95.0	92.7/22	0.0		Y35				2-amino-2-(3-fluorophenyl)propanoic acid						1560045-Y5.25-A02	Y35	N14	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	326.0	DMSO	183.069557		pluskal_enammol_5002_N14_id	14	N	CC(N)(C(=O)O)C=1C=CC=C(F)C1	CC(N)(C(=O)O)C=1C=CC=C(F)C1	Z317024954	1560045-Y5.25-A02	5,25	100.0			Racemic or presumed racemic or meso	None	183.069557	Z317024954																																									
	C14H22N2O3	266.3361	91.0	92.7/22	0.0		E38				2-(cyclohexylcarbamoyl)-2-azabicyclo[2.2.1]heptane-3-carboxylic acid						1560045-Y5.25-A02	E38	N14	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	326.0	DMSO	266.163043		pluskal_enammol_5002_N14_id	14	N	OC(=O)C1C2CCC(C2)N1C(=O)NC3CCCCC3	OC(=O)C1C2CCC(C2)N1C(=O)NC3CCCCC3	Z106938862	1560045-Y5.25-A02	5,25	100.0			Diastereomeric mixture	None	266.163043	Z106938862																																									
	C9H7FN2O2	194.1625	100.0	92.7/22	0.0		AB41				6-fluoro-1-methyl-1H-indazole-7-carboxylic acid						1560045-Y5.25-A02	AB41	N14	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	326.0	DMSO	194.049156		pluskal_enammol_5002_N14_id	14	N	CN1N=CC=2C=CC(F)=C(C(=O)O)C12	CN1N=CC=2C=CC(F)=C(C(=O)O)C12	Z1813132484	1560045-Y5.25-A02	5,25	100.0			Achiral	None	194.049156	Z1813132484																																									
	C11H13N3O2	219.2398	100.0	92.7/22	0.0		D43				3-(2-methylpropyl)-[1,2,4]triazolo[4,3-a]pyridine-8-carboxylic acid						1560045-Y5.25-A02	D43	N14	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	326.0	DMSO	219.100777		pluskal_enammol_5002_N14_id	14	N	CC(C)CC1=NN=C2C(=CC=CN12)C(=O)O	CC(C)CC1=NN=C2C(=CC=CN12)C(=O)O	Z2049730001	1560045-Y5.25-A02	5,25	100.0			Achiral	None	219.100777	Z2049730001																																									
	C8H12O4	172.1785	95.0	92.7/22	0.0		X15				2-{hexahydrofuro[3,2-b]furan-2-yl}acetic acid						1560045-Y5.25-A02	X15	N15	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	327.0	DMSO	172.073559		pluskal_enammol_5002_N15_id	15	N	OC(=O)CC1CC2OCCC2O1	OC(=O)CC1CC2OCCC2O1	Z3615292277	1560045-Y5.25-A02	5,25	100.0			Diastereomeric mixture	None	172.073559	Z3615292277																																									
	C6H8N2O3	156.1393	98.65	92.7/22	0.0		S18				1-ethyl-5-hydroxy-1H-pyrazole-3-carboxylic acid						1560045-Y5.25-A02	S18	N15	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	327.0	DMSO	156.053492		pluskal_enammol_5002_N15_id	15	N	CCN1N=C(C=C1O)C(=O)O	CCN1N=C(C=C1O)C(=O)O	Z1450915662	1560045-Y5.25-A02	5,25	100.0			Achiral	None	156.053492	Z1450915662																																									
	C11H8ClNO3	237.6391	100.0	92.7/22	0.0		T18				2-(4-chlorophenyl)-5-methyl-1,3-oxazole-4-carboxylic acid						1560045-Y5.25-A02	T18	N15	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	327.0	DMSO	237.019271		pluskal_enammol_5002_N15_id	15	N	CC=1OC(=NC1C(=O)O)C=2C=CC(Cl)=CC2	CC=1OC(=NC1C(=O)O)C=2C=CC(Cl)=CC2	Z119990534	1560045-Y5.25-A02	5,25	100.0			Achiral	None	237.019271	Z119990534																																									
	C11H13N3O2	219.2398	95.0	92.7/22	0.0		F26				5-(2,5-dimethyl-1H-pyrrol-1-yl)-1-methyl-1H-pyrazole-4-carboxylic acid						1560045-Y5.25-A02	F26	N15	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	327.0	DMSO	219.100777		pluskal_enammol_5002_N15_id	15	N	CC1=CC=C(C)N1C2=C(C=NN2C)C(=O)O	CC1=CC=C(C)N1C2=C(C=NN2C)C(=O)O	Z295884080	1560045-Y5.25-A02	5,25	100.0			Achiral	None	219.100777	Z295884080																																									
	C14H21NO4	267.3208	96.03	92.7/22	0.0		Q28				1-{6-oxaspiro[2.5]octane-1-carbonyl}piperidine-3-carboxylic acid						1560045-Y5.25-A02	Q28	N15	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	327.0	DMSO	267.147058		pluskal_enammol_5002_N15_id	15	N	OC(=O)C1CCCN(C1)C(=O)C2CC32CCOCC3	OC(=O)C1CCCN(C1)C(=O)C2CC32CCOCC3	Z1603198879	1560045-Y5.25-A02	5,25	100.0			Diastereomeric mixture	None	267.147058	Z1603198879																																									
	C12H15NO2	205.253	95.0	92.7/22	0.0		AB30				4-[(pyrrolidin-1-yl)methyl]benzoic acid						1560045-Y5.25-A02	AB30	N15	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	327.0	DMSO	205.110279		pluskal_enammol_5002_N15_id	15	N	OC(=O)C=1C=CC(CN2CCCC2)=CC1	OC(=O)C=1C=CC(CN2CCCC2)=CC1	Z57725365	1560045-Y5.25-A02	5,25	100.0			Achiral	None	205.110279	Z57725365																																									
	C9H7FN2O2	194.1625	97.71	92.7/22	0.0		P43				5-fluoro-1-methyl-1H-indazole-3-carboxylic acid						1560045-Y5.25-A02	P43	N15	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	327.0	DMSO	194.049156		pluskal_enammol_5002_N15_id	15	N	CN1N=C(C(=O)O)C=2C=C(F)C=CC12	CN1N=C(C(=O)O)C=2C=C(F)C=CC12	Z1198169925	1560045-Y5.25-A02	5,25	100.0			Achiral	None	194.049156	Z1198169925																																									
	C9H10FNO2	183.1796	95.0	92.7/22	0.0		Y43				2-amino-2-(2-fluorophenyl)propanoic acid						1560045-Y5.25-A02	Y43	N15	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	327.0	DMSO	183.069557		pluskal_enammol_5002_N15_id	15	N	CC(N)(C(=O)O)C=1C=CC=CC1F	CC(N)(C(=O)O)C=1C=CC=CC1F	Z317024932	1560045-Y5.25-A02	5,25	100.0			Racemic or presumed racemic or meso	None	183.069557	Z317024932																																									
	C9H16O3	172.2215	100.0	92.7/22	0.0		AF07				2,2,5,5-tetramethyloxolane-3-carboxylic acid						1560045-Y5.25-A02	AF7	N16	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	328.0	DMSO	172.109944		pluskal_enammol_5002_N16_id	16	N	CC1(C)CC(C(=O)O)C(C)(C)O1	CC1(C)CC(C(=O)O)C(C)(C)O1	Z1359439847	1560045-Y5.25-A02	5,25	100.0			Racemic or presumed racemic or meso	None	172.109944	Z1359439847																																									
	C11H8FNO2S	237.2501	100.0	92.7/22	0.0		A23				2-[2-(2-fluorophenyl)-1,3-thiazol-4-yl]acetic acid						1560045-Y5.25-A02	A23	N16	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	328.0	DMSO	237.025978		pluskal_enammol_5002_N16_id	16	N	OC(=O)CC1=CSC(=N1)C=2C=CC=CC2F	OC(=O)CC1=CSC(=N1)C=2C=CC=CC2F	Z381402890	1560045-Y5.25-A02	5,25	100.0			Achiral	None	237.025978	Z381402890																																									
	C12H13ClN2O3	268.6962	100.0	92.7/22	0.0		A28				1-[(3-chlorophenyl)carbamoyl]pyrrolidine-2-carboxylic acid						1560045-Y5.25-A02	A28	N16	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	328.0	DMSO	268.06147		pluskal_enammol_5002_N16_id	16	N	OC(=O)C1CCCN1C(=O)NC=2C=CC=C(Cl)C2	OC(=O)C1CCCN1C(=O)NC=2C=CC=C(Cl)C2	Z239134354	1560045-Y5.25-A02	5,25	100.0			Racemic or presumed racemic or meso	None	268.06147	Z239134354																																									
